index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
673175,684,3,24/06/2015,508,1,0,0,0,4842.62353515625
711243,851,7,17/05/2015,0,0,0,0,0,0.0
450070,1026,1,24/11/2014,1443,1,1,0,0,12571.92578125
452463,883,3,14/08/2013,532,1,1,0,1,5838.9130859375
602257,451,1,12/05/2014,415,1,0,0,0,4044.5302734375
97826,862,7,07/12/2014,0,0,0,0,0,0.0
244484,857,3,01/07/2015,976,1,1,0,0,9775.552734375
282536,866,2,15/10/2013,365,1,0,0,1,3468.504638671875
486805,942,6,15/03/2014,497,1,0,0,0,4786.5654296875
397189,371,7,08/03/2015,0,0,0,0,0,0.0
287682,373,3,08/07/2015,297,1,0,0,0,3009.858642578125
32101,1063,4,26/12/2013,0,0,0,c,1,0.0
702865,1033,7,19/04/2015,0,0,0,0,0,0.0
224961,572,3,08/10/2014,551,1,1,0,1,5781.7275390625
400612,653,5,22/03/2013,576,1,1,0,0,5969.18115234375
327374,907,4,25/04/2013,744,1,1,0,0,6935.97705078125
667405,564,6,08/11/2014,538,1,0,0,0,5083.82861328125
329409,347,4,21/11/2013,365,1,1,0,0,4337.494140625
640287,1053,7,22/02/2015,0,0,0,0,0,0.0
416762,643,1,04/08/2014,1173,1,1,0,1,10742.373046875
596877,532,2,25/03/2014,1196,1,0,0,0,8861.04296875
68704,715,4,05/09/2013,645,1,0,0,0,5506.84375
131516,847,7,26/07/2015,0,0,0,0,0,0.0
583492,825,1,11/05/2015,549,1,0,0,0,5385.4228515625
373773,530,5,29/05/2015,821,1,0,0,0,7972.064453125
438360,259,3,15/01/2014,2246,1,0,0,0,14383.1298828125
74435,761,5,21/03/2014,956,1,1,0,0,8526.501953125
226571,572,5,01/03/2013,582,1,0,0,0,5606.9921875
445111,745,1,20/04/2015,625,1,0,0,0,5716.48779296875
101213,875,1,27/07/2015,525,1,1,0,1,6363.48828125
221183,467,7,01/12/2013,0,0,0,0,0,0.0
98576,267,7,15/03/2015,0,0,0,0,0,0.0
273066,925,6,20/07/2013,1354,1,0,0,0,9207.4345703125
143468,85,6,26/04/2014,708,1,0,0,0,5951.2822265625
648168,994,5,27/03/2015,461,1,0,0,0,4738.71923828125
684802,319,2,30/06/2015,973,1,1,0,0,11195.1044921875
636801,947,1,11/05/2015,969,1,0,0,0,8049.49072265625
259248,348,2,21/01/2014,728,1,1,0,0,7561.8916015625
185448,459,1,20/01/2014,1398,1,1,0,0,12591.31640625
226717,68,4,25/06/2015,1003,1,0,0,0,8112.26123046875
569463,284,7,31/03/2013,0,0,0,0,0,0.0
406532,695,2,15/01/2013,390,1,0,0,0,3647.03076171875
333169,90,1,11/05/2015,979,1,0,0,0,8177.53271484375
367912,307,7,05/04/2015,0,0,0,0,0,0.0
233812,1031,5,06/02/2015,455,1,1,0,0,5064.68505859375
602504,888,5,17/05/2013,811,1,1,0,0,7812.71826171875
130704,487,4,31/01/2013,570,1,0,0,0,5465.078125
577408,397,1,11/03/2013,596,1,0,0,0,5175.5634765625
627273,172,2,16/04/2013,842,1,0,0,0,6667.2578125
615866,672,5,19/04/2013,1205,1,0,0,0,8901.271484375
200851,543,6,16/08/2014,146,1,0,0,1,1643.819580078125
303796,1085,3,07/01/2015,830,1,1,0,0,8487.990234375
618784,1080,6,07/03/2015,836,1,0,0,0,7193.30029296875
365587,47,1,17/03/2014,1038,1,1,0,0,9805.09765625
652156,886,2,05/08/2014,691,1,1,0,1,7193.78662109375
456593,305,3,01/07/2015,598,1,1,0,0,6802.0341796875
238366,749,2,05/08/2014,815,1,1,0,1,8203.193359375
424518,344,4,21/02/2013,1157,1,1,0,0,9681.6962890625
22506,922,5,01/02/2013,653,1,0,0,0,6213.603515625
105062,332,2,19/02/2013,609,1,1,0,0,6358.3896484375
39494,902,3,04/03/2015,621,1,1,0,0,6636.50927734375
199656,203,2,04/02/2014,995,1,1,0,1,9581.0009765625
360285,410,6,01/11/2014,0,0,0,a,0,0.0
589440,455,3,13/05/2015,522,1,0,0,0,5278.8984375
302596,393,7,29/03/2015,0,0,0,0,0,0.0
673395,121,7,26/05/2013,0,0,0,0,0,0.0
74032,796,4,18/04/2013,652,1,0,0,0,5641.2001953125
230308,196,7,30/06/2013,0,0,0,0,0,0.0
599655,465,5,23/05/2014,647,1,1,0,0,6506.04052734375
37365,592,7,21/09/2014,0,0,0,0,0,0.0
154219,642,1,29/04/2013,547,1,1,0,0,6239.51904296875
421430,356,1,24/03/2014,409,1,0,0,0,3885.25537109375
621392,885,5,25/01/2013,655,1,1,0,0,6417.970703125
218767,95,3,28/08/2013,925,1,1,0,0,8432.8203125
118813,260,7,17/08/2014,0,0,0,0,0,0.0
689264,255,1,28/01/2013,533,1,0,0,0,4732.435546875
660139,747,7,22/03/2015,0,0,0,0,0,0.0
638756,942,6,14/09/2013,482,1,0,0,0,4426.18603515625
528640,125,6,20/06/2015,1146,1,0,0,0,9077.0693359375
133073,123,3,28/05/2014,887,1,0,0,0,7657.6357421875
321187,563,7,16/11/2014,0,0,0,0,0,0.0
87293,1036,4,03/01/2013,463,1,0,0,1,4400.72314453125
495786,715,6,03/08/2013,271,1,0,0,0,2477.75927734375
278729,227,1,01/04/2013,0,0,0,b,1,0.0
398232,271,5,10/04/2015,724,1,0,0,1,6331.29931640625
52135,475,3,19/06/2013,885,1,1,0,0,8043.98291015625
299967,1009,4,18/06/2015,453,1,1,0,0,5365.865234375
224686,703,7,06/04/2014,0,0,0,0,0,0.0
360836,820,2,28/04/2015,965,1,1,0,0,9773.4111328125
601554,630,5,15/08/2014,717,1,0,0,1,6125.33544921875
644201,245,2,30/09/2014,1244,1,1,0,0,11613.216796875
276847,210,4,12/09/2013,345,1,1,0,0,4100.416015625
641948,50,5,16/08/2013,392,1,1,0,1,4515.2822265625
202674,504,1,13/04/2015,1182,1,1,0,0,11358.38671875
538218,280,5,12/04/2013,609,1,1,0,0,6326.65771484375
561624,375,7,19/10/2014,0,0,0,0,0,0.0
625947,481,4,21/03/2013,456,1,1,0,0,4975.6513671875
145619,845,7,22/09/2013,0,0,0,0,0,0.0
663069,688,4,02/04/2015,534,1,1,0,1,6385.11669921875
127681,890,4,16/07/2015,448,1,1,0,0,5321.5625
438265,775,6,10/05/2014,717,1,0,0,0,6415.04638671875
691550,810,4,26/09/2013,464,1,1,0,0,5105.47119140625
581502,499,5,03/01/2014,809,1,0,0,1,6961.31884765625
710103,162,5,06/03/2015,632,1,1,0,0,6439.69482421875
625040,1087,7,17/11/2013,0,0,0,0,0,0.0
709885,366,3,27/02/2013,522,1,0,0,0,4825.7763671875
667380,637,6,07/02/2015,639,1,0,0,0,6053.64599609375
234199,22,3,27/02/2013,450,1,0,0,0,4290.47265625
22341,480,4,25/12/2014,0,0,0,c,1,0.0
324430,809,6,03/05/2014,650,1,0,0,0,6278.5908203125
63,76,1,23/06/2014,882,1,0,0,0,6992.31494140625
114158,815,6,26/04/2014,944,1,0,0,0,7293.6669921875
463614,71,2,18/02/2014,788,1,1,0,0,8023.6982421875
485354,384,1,11/05/2015,1008,1,0,0,0,8325.486328125
503361,577,2,09/12/2014,557,1,0,0,0,5388.74462890625
308021,676,6,25/10/2014,1280,1,0,0,1,8958.77734375
289609,196,6,27/12/2014,682,1,0,0,0,6292.078125
586300,278,3,13/08/2014,738,1,0,0,1,6141.64501953125
165037,826,7,22/02/2015,0,0,0,0,0,0.0
12814,263,6,07/06/2014,469,1,0,0,0,4589.97119140625
678601,1113,1,07/07/2014,716,1,0,0,0,6230.53857421875
373075,496,1,10/06/2013,823,1,0,0,0,6756.2568359375
388036,897,1,14/10/2013,287,1,0,0,1,2886.913818359375
286879,642,5,14/02/2014,434,1,0,0,0,4274.263671875
470535,788,6,27/07/2013,1134,1,0,0,0,8530.091796875
75226,1092,4,24/10/2013,1178,1,1,0,0,9568.2880859375
174466,594,6,17/05/2014,213,1,0,0,0,2115.996826171875
73129,758,4,31/01/2013,737,1,0,0,0,6626.78466796875
188916,916,5,17/05/2013,734,1,1,0,0,7173.921875
359652,903,2,08/10/2013,766,1,1,0,0,7695.8388671875
482206,223,3,30/07/2014,678,1,1,0,1,7162.81298828125
518537,331,4,26/06/2014,735,1,0,0,0,6172.35302734375
63477,300,1,13/07/2015,1037,1,1,0,0,10584.7041015625
578279,345,7,28/07/2013,0,0,0,0,0,0.0
476623,472,6,08/11/2014,688,1,0,0,0,6191.7919921875
442126,304,1,28/10/2013,844,1,0,0,0,6757.328125
37384,628,5,25/10/2013,712,1,1,0,0,6743.75048828125
582419,1087,3,11/06/2014,572,1,0,0,0,5242.32568359375
278798,900,7,24/05/2015,0,0,0,0,0,0.0
493695,227,2,05/08/2014,543,1,1,0,1,5999.32666015625
435525,1096,4,21/03/2013,587,1,1,0,0,5988.21044921875
477243,920,1,20/04/2015,658,1,0,0,0,5977.740234375
348270,706,2,30/07/2013,653,1,1,0,0,7644.443359375
213986,787,6,05/01/2013,936,1,0,0,0,7840.74462890625
530068,734,6,30/08/2014,362,1,0,0,0,3724.137939453125
426216,145,1,14/01/2013,1288,1,0,0,0,9077.44921875
269225,329,2,01/01/2013,0,0,0,a,1,0.0
317252,714,1,18/08/2014,438,1,1,0,1,5290.6064453125
615041,214,2,28/10/2014,507,1,0,0,0,4610.67724609375
470406,581,5,13/02/2015,554,1,0,0,0,5228.48388671875
676895,485,7,23/06/2013,0,0,0,0,0,0.0
669372,143,6,18/01/2014,468,1,0,0,0,4461.28271484375
145362,1042,1,01/12/2014,710,1,1,0,0,8542.705078125
494671,935,5,17/01/2014,580,1,0,0,0,5183.482421875
72607,1015,6,07/06/2014,496,1,0,0,0,4828.99609375
529383,425,7,11/05/2014,0,0,0,0,0,0.0
486142,373,3,18/09/2013,223,1,0,0,0,1878.1524658203125
350933,91,6,04/01/2014,805,1,0,0,0,7171.1826171875
323247,894,6,22/06/2013,989,1,0,0,0,7583.11328125
298029,222,5,22/03/2013,620,1,1,0,0,6291.38427734375
6174,980,4,14/05/2015,0,0,0,a,0,0.0
566577,919,1,23/12/2013,973,1,0,0,1,9834.26953125
202706,988,2,29/07/2014,732,1,1,0,1,7847.11376953125
60618,890,1,22/06/2015,417,1,0,0,0,4160.94384765625
300936,528,4,23/01/2014,896,1,1,0,0,8155.072265625
671677,403,4,13/06/2013,624,1,0,0,0,5518.29736328125
301420,505,4,21/11/2013,609,1,1,0,0,6386.84033203125
419627,854,2,17/06/2014,742,1,1,0,0,7744.14599609375
426945,368,2,13/01/2015,793,1,1,0,0,8100.8818359375
161402,233,6,13/07/2013,815,1,0,0,1,6781.76171875
427952,754,4,02/07/2015,975,1,1,0,0,9223.1162109375
585249,928,6,09/05/2015,743,1,0,0,0,6771.45458984375
48262,566,4,17/01/2013,449,1,0,0,0,4219.318359375
344880,1014,7,24/08/2014,0,0,0,0,0,0.0
556113,314,2,04/03/2014,728,1,1,0,0,7773.5205078125
157174,68,2,19/03/2013,933,1,1,0,0,8595.041015625
83181,555,3,26/06/2013,421,1,0,0,0,4035.997314453125
284349,956,5,02/08/2013,481,1,1,0,1,5284.4443359375
65747,285,3,19/06/2013,394,1,1,0,0,4378.798828125
348409,478,5,06/09/2013,673,1,0,0,0,5787.43798828125
183525,801,3,06/02/2013,421,1,1,0,0,4739.9755859375
609137,520,1,27/05/2013,501,1,1,0,0,5692.36328125
335223,705,7,13/04/2014,0,0,0,0,0,0.0
145372,932,7,02/02/2014,0,0,0,0,0,0.0
195364,7,1,21/10/2013,1093,1,1,0,0,9669.470703125
374855,712,7,29/06/2014,0,0,0,0,0,0.0
159290,291,6,17/05/2014,469,1,0,0,0,4525.7490234375
163562,407,1,02/03/2015,394,1,1,0,0,5207.265625
127783,86,2,07/10/2014,585,1,1,0,1,6391.2470703125
577367,891,6,13/06/2015,981,1,0,0,0,8472.2265625
505798,801,2,10/06/2014,587,1,0,0,0,5398.9580078125
373631,68,4,26/03/2015,984,1,0,0,0,7861.07470703125
86575,867,1,06/07/2015,480,1,0,0,0,4968.8056640625
250812,555,1,30/09/2013,543,1,0,0,0,5356.12548828125
253365,300,2,29/10/2013,720,1,0,0,0,6173.9296875
354563,1031,4,22/08/2013,295,1,0,0,1,2928.392578125
83777,162,1,20/05/2013,0,0,0,a,0,0.0
19089,463,6,21/02/2015,660,1,0,0,0,5942.53662109375
126732,28,3,06/11/2013,638,1,1,0,0,6621.47509765625
609836,254,3,05/11/2014,253,1,1,0,0,2909.008544921875
243566,284,4,18/06/2015,365,1,1,0,0,4511.51318359375
475941,801,3,11/12/2013,431,1,0,0,0,4463.31201171875
629133,627,2,18/02/2014,689,1,1,0,0,7261.01953125
277795,309,5,21/11/2014,522,1,0,0,0,4910.44677734375
516842,58,6,31/08/2013,456,1,0,0,0,4517.8818359375
71708,184,3,06/05/2015,629,1,1,0,0,6746.7802734375
263944,179,5,01/11/2013,0,0,0,a,1,0.0
482664,999,6,19/10/2013,438,1,0,0,0,4185.68701171875
72114,478,7,09/06/2013,0,0,0,0,0,0.0
246193,785,3,21/08/2013,360,1,0,0,1,3415.797607421875
339743,462,4,24/07/2014,560,1,0,0,1,4970.978515625
568726,632,4,30/07/2015,900,1,1,0,1,9356.7734375
192451,103,7,02/06/2013,0,0,0,0,0,0.0
361176,502,5,08/05/2015,1643,1,1,0,0,12971.416015625
341130,768,3,13/02/2013,1177,1,0,0,0,8699.083984375
227130,663,3,03/04/2013,507,1,0,0,1,4628.04638671875
317253,101,6,21/06/2014,724,1,0,0,0,6285.1396484375
49775,424,6,15/11/2014,863,1,0,0,0,7282.44677734375
81514,1096,6,11/10/2014,587,1,0,0,0,5233.82861328125
34208,191,1,28/10/2013,728,1,0,0,1,5986.458984375
709858,275,5,03/01/2014,774,1,0,0,1,6690.72119140625
555349,656,7,31/08/2014,0,0,0,0,1,0.0
118162,363,3,24/07/2013,710,1,0,0,1,5803.1298828125
427616,66,3,13/08/2014,421,1,0,0,1,4071.11572265625
571810,675,5,20/03/2015,389,1,1,0,0,4387.2373046875
622772,112,3,10/06/2015,719,1,0,0,0,6481.51220703125
184102,424,1,04/08/2014,921,1,1,0,1,9204.4208984375
311265,18,7,28/07/2013,0,0,0,0,0,0.0
308555,709,2,28/04/2015,1632,1,1,0,0,13881.591796875
184192,895,2,26/11/2013,828,1,0,0,0,7087.498046875
340363,459,1,24/11/2014,1466,1,1,0,0,12571.92578125
553848,304,6,29/03/2014,885,1,0,0,0,7698.74169921875
697419,9,7,06/04/2014,0,0,0,0,0,0.0
362980,28,6,23/08/2014,0,0,0,0,0,0.0
682080,325,2,26/08/2014,491,1,0,0,0,4559.7685546875
209503,901,4,02/10/2014,778,1,1,0,0,7904.12158203125
282833,479,1,04/02/2013,1527,1,1,0,1,13499.1220703125
211737,181,5,02/05/2014,978,1,1,0,0,9970.6591796875
287233,532,5,19/04/2013,1123,1,0,0,0,8510.599609375
46657,611,5,30/08/2013,486,1,1,0,1,5391.380859375
70678,374,1,13/04/2015,1108,1,1,0,0,10910.39453125
368532,940,5,12/06/2015,710,1,0,0,0,6373.10302734375
624905,1110,1,02/12/2013,808,1,1,0,0,9750.9501953125
19124,1012,5,08/05/2015,539,1,1,0,0,5944.3916015625
7492,175,6,28/12/2013,753,1,0,0,0,6976.38232421875
129827,438,3,30/07/2014,542,1,1,0,1,5904.1455078125
115831,71,1,09/02/2015,679,1,0,0,0,6034.02734375
125393,183,7,27/10/2013,0,0,0,0,0,0.0
459149,970,6,08/06/2013,185,1,0,0,0,1525.2298583984375
347056,763,1,09/06/2014,0,0,0,a,0,0.0
96906,355,1,06/07/2015,1243,1,0,0,0,9707.869140625
579016,494,2,24/06/2014,1030,1,0,0,0,7828.04638671875
129522,983,7,24/05/2015,0,0,0,0,0,0.0
707700,188,2,28/04/2015,517,1,1,0,0,6234.244140625
183045,377,6,17/01/2015,920,1,0,0,0,7466.58544921875
553782,405,2,29/04/2014,619,1,1,0,0,6982.11572265625
159769,671,7,17/05/2015,0,0,0,0,0,0.0
687497,310,3,11/12/2013,695,1,0,0,0,6454.0205078125
76160,583,7,28/04/2013,0,0,0,0,0,0.0
6992,149,3,19/06/2013,486,1,1,0,0,5173.30126953125
90441,157,4,17/01/2013,831,1,0,0,0,6554.35693359375
128474,606,4,25/09/2014,495,1,0,0,0,4488.40234375
346495,903,7,23/02/2014,0,0,0,0,0,0.0
58305,829,6,29/03/2014,795,1,0,0,0,6986.60595703125
450281,1015,5,11/04/2014,489,1,0,0,0,4645.66748046875
534013,330,6,01/06/2013,508,1,0,0,0,5116.60595703125
291570,235,2,28/04/2015,545,1,1,0,0,6651.6484375
283721,1033,2,03/12/2013,1752,1,1,0,0,15024.5849609375
405603,922,1,23/03/2015,644,1,0,0,0,5723.38720703125
206262,967,7,01/03/2015,0,0,0,0,0,0.0
680715,999,5,14/06/2013,727,1,0,0,0,6271.8896484375
376706,249,3,07/08/2013,665,1,0,0,0,5741.60400390625
416452,893,2,26/11/2013,855,1,0,0,0,7282.92138671875
262609,233,2,14/05/2013,1165,1,1,0,0,10331.3603515625
494703,188,4,25/04/2013,387,1,1,0,0,4254.693359375
352943,713,3,19/11/2014,1257,1,0,0,0,9616.919921875
215572,662,2,22/07/2014,566,1,0,0,0,5251.9228515625
648229,693,5,25/10/2013,550,1,1,0,1,5643.3671875
557430,986,3,27/02/2013,1049,1,0,0,0,7871.5732421875
236211,1101,5,12/07/2013,916,1,0,0,1,7284.63720703125
197785,388,2,12/03/2013,814,1,0,0,0,6475.95166015625
241599,1021,1,20/01/2014,963,1,1,0,0,9583.4765625
365089,496,6,16/02/2013,894,1,0,0,0,7295.17333984375
355613,150,4,24/07/2014,672,1,0,0,1,5653.17724609375
598048,1093,6,02/11/2013,829,1,0,0,0,7668.56494140625
615462,530,6,22/06/2013,805,1,0,0,0,6512.90966796875
328506,850,5,17/04/2015,694,1,1,0,0,7261.48388671875
62018,819,7,13/01/2013,0,0,0,0,0,0.0
703261,325,1,31/03/2014,762,1,1,0,0,8964.0732421875
335495,722,5,11/01/2013,1587,1,1,0,0,12652.908203125
373952,368,1,26/01/2015,909,1,1,0,0,9047.2568359375
685962,82,3,20/02/2013,877,1,1,0,0,8019.44921875
621668,588,7,15/06/2014,0,0,0,0,0,0.0
664725,614,2,12/11/2013,909,1,0,0,0,7116.4755859375
616023,930,3,23/10/2013,1131,1,1,0,1,9441.58984375
71960,624,4,07/03/2013,820,1,1,0,0,7765.86572265625
669910,734,2,04/03/2014,834,1,1,0,0,8696.189453125
138738,94,5,18/10/2013,587,1,0,0,0,5161.66552734375
116954,852,3,06/05/2015,571,1,1,0,0,6300.70068359375
562996,450,4,20/03/2014,1065,1,1,0,0,9210.6318359375
67678,834,3,23/10/2013,675,1,1,0,0,6483.18603515625
666195,776,7,17/11/2013,0,0,0,0,0,0.0
203242,690,6,02/02/2013,682,1,0,0,0,6285.40087890625
97693,979,7,09/11/2014,0,0,0,0,0,0.0
230746,827,6,29/06/2013,1690,1,0,0,0,12492.21875
607177,423,6,18/07/2015,1901,1,0,0,0,11872.7060546875
25703,449,4,09/04/2015,1408,1,0,0,1,10200.1904296875
361461,207,6,13/12/2014,1419,1,0,0,0,11249.767578125
539514,1046,3,12/11/2014,673,1,1,0,0,6689.138671875
348599,92,6,19/01/2013,507,1,0,0,0,4791.4716796875
321264,863,7,20/01/2013,0,0,0,0,0,0.0
261115,571,6,18/07/2015,681,1,0,0,0,6335.8095703125
78951,20,6,10/05/2014,541,1,0,0,0,5187.05029296875
277602,989,2,02/06/2015,662,1,1,0,1,7776.48974609375
444346,888,2,11/06/2013,608,1,0,0,0,5397.9306640625
237699,50,4,16/07/2015,375,1,1,0,0,4557.927734375
381424,92,1,13/01/2014,389,1,0,0,0,3674.6376953125
468619,185,6,17/01/2015,544,1,0,0,0,5143.244140625
391010,1063,5,05/07/2013,495,1,1,0,1,5187.68115234375
692632,878,2,08/07/2014,686,1,0,0,0,5993.40234375
181139,45,4,02/05/2013,536,1,1,0,0,6090.333984375
81,820,6,23/11/2013,996,1,0,0,0,8023.60498046875
587579,130,3,08/07/2015,535,1,0,0,0,5282.7021484375
509459,768,7,30/06/2013,0,0,0,0,0,0.0
350903,225,1,14/07/2014,725,1,1,0,0,7766.287109375
659607,371,7,29/09/2013,0,0,0,0,0,0.0
333629,446,7,18/08/2013,0,0,0,0,0,0.0
643316,391,7,13/01/2013,0,0,0,0,0,0.0
262301,293,1,23/02/2015,728,1,0,0,0,6214.45263671875
266255,884,4,10/10/2013,519,1,1,0,0,5731.09130859375
687212,698,1,12/08/2013,2227,1,1,0,0,16920.90234375
70882,977,2,10/12/2013,485,1,0,0,0,4909.14697265625
53993,1018,5,27/09/2013,1335,1,1,0,0,10948.375
593467,111,7,13/01/2013,0,0,0,0,0,0.0
182723,738,3,11/06/2014,640,1,0,0,0,5729.7900390625
163958,679,7,21/12/2014,0,0,0,0,0,0.0
269895,961,1,17/11/2014,615,1,0,0,0,5579.30419921875
612343,341,1,30/09/2013,758,1,0,0,0,6925.72900390625
112445,22,1,20/04/2015,488,1,0,0,0,4659.57373046875
372432,1074,1,27/05/2013,661,1,1,0,0,7010.9921875
273826,422,7,14/07/2013,0,0,0,0,0,0.0
605663,227,6,07/02/2015,421,1,0,0,0,4393.56689453125
621559,861,1,14/10/2013,442,1,0,0,1,4088.8515625
523080,745,4,12/06/2014,726,1,0,0,0,6258.29833984375
344984,564,6,25/05/2013,427,1,0,0,0,4097.9287109375
476949,26,4,29/08/2013,593,1,1,0,0,6173.4833984375
467668,1033,7,11/01/2015,0,0,0,0,0,0.0
22366,83,5,03/05/2013,385,1,1,0,0,4503.443359375
423623,841,4,05/06/2014,490,1,1,0,0,5584.0986328125
654531,826,2,24/12/2013,702,1,0,0,1,6146.8251953125
608410,806,5,27/12/2013,562,1,0,0,1,5368.20361328125
234741,450,4,14/08/2014,1171,1,0,0,1,8714.1806640625
559382,590,5,18/07/2014,456,1,1,0,0,5098.708984375
537504,573,4,26/12/2013,0,0,0,c,1,0.0
149469,191,7,09/06/2013,0,0,0,0,0,0.0
107882,831,5,13/06/2014,1386,1,0,0,0,9862.5078125
449870,173,6,09/03/2013,781,1,0,0,0,6416.533203125
130058,78,2,27/05/2014,418,1,0,0,0,4084.42041015625
635220,470,2,12/08/2014,1533,1,0,0,1,10271.701171875
307270,555,5,11/04/2014,391,1,0,0,0,3823.758056640625
122157,483,3,03/04/2013,683,1,0,0,0,5781.712890625
506561,924,7,12/10/2014,0,0,0,0,0,0.0
700385,552,4,18/07/2013,685,1,1,0,1,6849.951171875
130433,622,2,28/04/2015,432,1,1,0,0,5410.427734375
355862,1048,2,02/06/2015,639,1,1,0,0,7293.49609375
640100,268,2,13/01/2015,533,1,1,0,0,6073.83203125
567782,478,7,07/06/2015,0,0,0,0,0,0.0
217172,793,4,26/03/2015,343,1,0,0,0,3433.080078125
378760,262,4,02/05/2013,4491,1,1,0,1,23206.73046875
464688,533,3,07/05/2014,929,1,1,0,0,8641.9990234375
390187,1083,1,16/02/2015,433,1,1,0,0,5463.85107421875
252948,322,6,26/07/2014,208,1,0,0,0,1582.1934814453125
491138,107,7,28/07/2013,0,0,0,0,1,0.0
555295,872,7,01/12/2013,0,0,0,0,0,0.0
357760,691,4,13/03/2014,509,1,0,0,0,4637.263671875
510023,86,1,22/12/2014,955,1,0,0,1,9917.1611328125
180615,427,5,20/02/2015,740,1,1,0,1,7332.96728515625
115927,57,6,30/05/2015,771,1,0,0,0,7741.52880859375
678484,316,2,31/03/2015,1041,1,1,0,1,12006.5439453125
60864,1100,2,30/07/2013,881,1,1,0,1,9177.1318359375
337222,752,2,29/10/2013,366,1,0,0,1,3509.355712890625
451863,501,2,25/06/2013,496,1,0,0,0,4640.73681640625
490042,252,5,13/06/2014,724,1,0,0,0,6379.5
129034,295,2,05/02/2013,638,1,1,0,0,6684.615234375
459808,485,4,11/07/2013,362,1,0,0,0,3621.167724609375
664558,1086,5,14/02/2014,756,1,0,0,0,6442.787109375
621363,461,1,14/01/2013,451,1,0,0,0,4122.56640625
467021,764,3,13/05/2015,531,1,0,0,0,5343.240234375
360997,45,1,24/03/2014,363,1,0,0,0,3495.608154296875
555414,874,1,24/06/2013,494,1,0,0,0,4623.59521484375
561583,384,3,31/07/2013,1189,1,1,0,1,11499.2880859375
198608,64,3,27/02/2013,563,1,0,0,0,5033.06787109375
584231,403,1,23/12/2013,1491,1,0,0,1,13914.8232421875
699823,923,6,03/05/2014,522,1,0,0,0,5187.873046875
198896,1089,3,16/04/2014,1187,1,1,0,1,10871.0615234375
196041,596,4,15/08/2013,780,1,1,0,0,7563.2109375
598137,748,4,21/08/2014,483,1,1,0,0,5078.3134765625
65625,409,4,26/02/2015,600,1,0,0,0,5462.04541015625
95660,233,4,18/04/2013,951,1,0,0,0,7338.35302734375
165205,920,3,25/03/2015,563,1,0,0,0,5185.05859375
122720,206,2,21/01/2014,821,1,1,0,0,8156.58642578125
558581,873,4,30/01/2014,432,1,0,0,0,4188.22265625
50298,52,6,23/05/2015,471,1,0,0,0,4668.2392578125
390699,624,7,12/10/2014,0,0,0,0,0,0.0
703996,991,3,02/04/2014,471,1,1,0,0,5273.6142578125
189087,398,5,27/12/2013,642,1,0,0,1,6007.697265625
688353,332,5,10/05/2013,534,1,0,0,1,5145.890625
145167,565,6,16/08/2014,698,1,0,0,0,5884.49462890625
385764,451,5,10/01/2014,516,1,1,0,1,5829.298828125
557814,938,7,01/06/2014,0,0,0,0,0,0.0
150244,891,5,07/06/2013,1187,1,1,0,0,9861.0322265625
423652,981,1,21/10/2013,883,1,1,0,1,8293.7802734375
39243,910,1,01/09/2014,805,1,1,0,1,8944.3017578125
182957,757,5,07/03/2014,570,1,1,0,0,5897.9609375
380990,113,5,28/06/2013,742,1,0,0,0,6716.5419921875
451192,617,7,10/08/2014,0,0,0,0,0,0.0
174520,783,1,29/06/2015,761,1,1,0,0,8932.5966796875
692414,1082,5,11/07/2014,893,1,0,0,0,7199.00048828125
111851,1029,1,09/12/2013,905,1,0,0,0,7831.06591796875
110329,40,5,05/06/2015,651,1,1,0,0,6987.9208984375
204464,1052,1,15/04/2013,707,1,0,0,0,5866.46484375
355817,59,5,19/04/2013,555,1,0,0,0,5019.638671875
471989,358,3,27/02/2013,956,1,0,0,0,7371.48291015625
171275,22,5,15/11/2013,521,1,0,0,0,4904.52783203125
297065,33,6,27/12/2014,821,1,0,0,0,7320.3564453125
664798,846,2,01/01/2013,0,0,0,a,1,0.0
424184,1084,1,20/04/2015,857,1,0,0,0,7146.3701171875
489856,340,5,13/02/2015,738,1,0,0,0,6496.59765625
252469,780,3,15/07/2015,788,1,1,0,1,8469.2607421875
531369,869,2,30/09/2014,1232,1,1,0,0,11613.216796875
400622,266,1,09/02/2015,453,1,0,0,1,4293.1669921875
659500,448,6,20/07/2013,487,1,0,0,0,4655.61474609375
626584,212,2,19/02/2013,497,1,1,0,0,5543.13525390625
686565,902,4,04/07/2013,646,1,1,0,0,6669.3828125
667353,872,6,21/03/2015,605,1,0,0,0,5501.37548828125
436762,438,5,20/02/2015,603,1,1,0,1,6146.1884765625
310188,438,1,17/06/2013,635,1,1,0,0,6602.9345703125
600910,309,6,14/09/2013,523,1,0,0,0,4717.62255859375
24371,728,7,29/06/2014,0,0,0,0,0,0.0
486149,694,4,07/05/2015,765,1,1,0,0,7717.57080078125
676272,432,1,29/04/2013,1860,1,1,0,0,15543.9990234375
463773,194,7,27/01/2013,0,0,0,0,0,0.0
140484,248,3,15/05/2013,1051,1,1,0,0,9517.23046875
271352,1010,3,23/07/2014,595,1,0,0,1,5191.13818359375
65777,366,4,04/07/2013,695,1,1,0,0,6990.0625
458876,289,7,24/05/2015,0,0,0,0,0,0.0
377329,718,4,26/06/2014,664,1,0,0,0,5781.6025390625
